tumor iou:0.40552169516528613
07754142180371688	205324.0
0005.png	0.21564686422219206	0.45487525851821825	140268.0
0045.png	0.21872326347467294	0.7141621845262722	204277.0
0190.png	0.22166464103591987	0.8047677012165518	128889.0
0325.png	0.22242582578936584	0.0382917100354924	154681.0
0209.png	0.22356926266019764	0.5585495124324548	87592.0
0041.png	0.22400018639719085	0.7462919594067136	192839.0
0099.png	0.22474468838348627	0.3237073289357692	131587.0
0257.png	0.22839459835604456	0.0365938385592833	109388.0
a12.png	0.22917497753300775	0.5027776026050416	159208.0
a52.png	0.22922042873619197	0.29322032833439093	142193.0
a42.png	0.23180449344823253	0.15374111745854813	115599.0
0036.png	0.23505475673816453	0.727659733063885	224497.0
a17.png	0.23559484474261266	0.11309900740819862	127603.0
0158.png	0.2368083707963884	0.3808973935994721	131204.0
0044.png	0.23970643096234204	0.7373172706061616	176838.0
0109.png	0.23993049031402675	0.19087187348113807	106988.0
0318.png	0.24084367831247255	0.5007747230073267	120000.0
0250.png	0.24193844078274784	0.4932399282571803	86911.0
a36.png	0.24307179146369734	0.434178893845161	111158.0
0029.png	0.24323223427408788	0.14348322468972122	106228.0
0120.png	0.2456735989279968	0.17771331758907485	155824.0
0310.png	0.24699176821650598	0.3987547069417158	165438.0
0047.png	0.24739452515566332	0.4986418009933846	127427.0
0248.png	0.24813942051287735	0.5976659472278858	116919.0
0213.png	0.24917486769451713	0.0	43287.0
0294.png	0.2507100228976905	0.31614922259202227	148431.0
0057.png	0.2511380320491774	0.3573798890242252	177383.0
0309.png	0.2525693481653237	0.5063089736282032	123812.0
0051.png	0.2525993282237465	0.11284759187497338	69867.0
0238.png	0.2530634926411598	0.06821967938389273	73234.0
0303.png	0.2546919952551767	0.4700471141562172	116326.0
0264.png	0.25492061742265454	0.3696416224936621	135074.0
0314.png	0.2559905712683568	0.2257165916013642	106839.0
0235.png	0.2562866024918242	0.4988078090541409	116476.0
0117.png	0.26500205201339344	0.13040301404269894	43649.0
0052.png	0.26580054535451797	0.236328595519152	58114.0
0043.png	0.2689648896298211	0.7449862351220867	191195.0
0233.png	0.27089390130833557	0.26087750480874583	81137.0
0420.png	0.2717655410508098	0.6329771511997635	180362.0
0115.png	0.27224164107876214	0.20310040119851708	78707.0
0076.png	0.2781519845955769	0.8849712124886602	205989.0
0253.png	0.28227549790409	0.6179363239913391	91657.0
0116.png	0.28245071761050417	0.3257693598072407	32787.0
0246.png	0.2846037328863492	0.5842510418042729	146944.0
0308.png	0.28592692975200074	0.11521617592247484	117091.0
0300.png	0.28838501461830884	0.6258673721795617	147899.0
0319.png	0.2890311223823336	0.1526801173103424	84193.0
0175.png	0.2918638921018158	0.3218892878868154	82026.0
0177.png	0.29649798382458115	0.30519512475189053	74512.0
0290.png	0.29775953263645855	0.46482425261388116	126447.0
a30.png	0.29824234126744303	0.6540292223616397	83601.0
a51.png	0.2990608394377422	0.19734318558872324	77848.0
0298.png	0.30139703489965763	0.5109552763712634	125817.0
0028.png	0.3025033353338002	0.10642634135060129	69184.0
a53.png	0.3036404511077093	0.20993578911794525	75379.0
0425.png	0.3054850953242606	0.5376878622247504	144893.0
0426.png	0.306296653379667	0.35854881455483134	139358.0
0315.png	0.3099087170240966	0.40372463099630995	78665.0
0169.png	0.31280217410899736	0.19099291927475454	74697.0
0305.png	0.3136996408836559	0.43685811707536193	106980.0
0092.png	0.3142204748959974	0.2931108048935739	107110.0
0263.png	0.31982314652901805	0.5277930951003994	136604.0
0200.png	0.3210932395833859	0.4961911829292302	53417.0
0288.png	0.32614122768997583	0.1473947597007766	67563.0
0304.png	0.3269251722030163	0.392983093499681	88701.0
0245.png	0.3278590248109802	0.3323143961463659	81743.0
a32.png	0.3286436446249922	0.2357698337550254	120591.0
0054.png	0.3312351238039145	0.14290236631756667	101438.0
0273.png	0.333689512951635	0.41413864775644943	133795.0
0069.png	0.34124762045495666	0.4529688825780533	104984.0
0173.png	0.34175135695319314	0.30998367346938777	76498.0
0430.png	0.34236234196313203	0.5325139146567718	81363.0
0081.png	0.34295445086313014	0.4843227343849348	137363.0
0243.png	0.3434313602112212	0.37838248194884944	114731.0
0291.png	0.34692643879629403	0.6135574482024404	150878.0
0094.png	0.3474250411016213	0.18568453096210846	112646.0
0249.png	0.3475347195103714	0.4769862698179119	140441.0
0427.png	0.34846578899220515	0.583277649439661	99160.0
a11.png	0.3507180264143972	0.4524160936918776	95635.0
0265.png	0.3515978610207891	0.025122467262642244	104916.0
0009.png	0.3536074488950638	0.10064270724029381	152480.0
0011.png	0.3547310530531549	0.3799197966034288	95918.0
0411.png	0.3553074430664151	0.626254784624508	75828.0
0255.png	0.35746989206770036	0.058355910452017684	84156.0
0285.png	0.3609328919458204	0.09994862096483269	91477.0
0414.png	0.362185609057231	0.7100561415341189	114026.0
0409.png	0.3630672523537489	0.522272336579444	84779.0
a9.png	0.36496779839598575	0.3480474193981025	165568.0
0070.png	0.37705637358078425	0.47782792556286935	76949.0
0422.png	0.3789412201369866	0.7057493885124687	129261.0
0071.png	0.38035006888384787	0.025461165698374876	22928.0
0301.png	0.3839845527012269	0.632877820731817	155657.0
0239.png	0.3839909682469717	0.33470999977493193	88763.0
0210.png	0.38669806345775326	0.35770445610925533	75358.0
0412.png	0.3963929255945462	0.4162766553508454	108732.0
0046.png	0.39643990947426877	0.5363216680301081	130588.0
0163.png	0.3994324328123229	0.4927173021399182	121420.0
0049.png	0.40148264068167067	0.11877296548400698	66404.0
0432.png	0.4068976883125621	0.37872606999828473	129091.0
0423.png	0.41606925163269726	0.3595466005288294	88506.0
0111.png	0.41786002807728645	0.282054656922171	121076.0
