0233.png	0.27089390130833557	0.26087750480874583
0420.png	0.2717655410508098	0.6329771511997635
0115.png	0.27224164107876214	0.20310040119851708
0076.png	0.2781519845955769	0.8849712124886602
0253.png	0.28227549790409	0.6179363239913391
0116.png	0.28245071761050417	0.3257693598072407
0246.png	0.2846037328863492	0.5842510418042729
0308.png	0.28592692975200074	0.11521617592247484
0300.png	0.28838501461830884	0.6258673721795617
0319.png	0.2890311223823336	0.1526801173103424
0175.png	0.2918638921018158	0.3218892878868154
0177.png	0.29649798382458115	0.30519512475189053
0290.png	0.29775953263645855	0.46482425261388116
a30.png	0.29824234126744303	0.6540292223616397
a51.png	0.2990608394377422	0.19734318558872324
0298.png	0.30139703489965763	0.5109552763712634
0028.png	0.3025033353338002	0.10642634135060129
a53.png	0.3036404511077093	0.20993578911794525
0425.png	0.3054850953242606	0.5376878622247504
0426.png	0.306296653379667	0.35854881455483134
0315.png	0.3099087170240966	0.40372463099630995
0169.png	0.31280217410899736	0.19099291927475454
0305.png	0.3136996408836559	0.43685811707536193
0092.png	0.3142204748959974	0.2931108048935739
0263.png	0.31982314652901805	0.5277930951003994
0200.png	0.3210932395833859	0.4961911829292302
0288.png	0.32614122768997583	0.1473947597007766
0304.png	0.3269251722030163	0.392983093499681
0245.png	0.3278590248109802	0.3323143961463659
a32.png	0.3286436446249922	0.2357698337550254
0054.png	0.3312351238039145	0.14290236631756667
0273.png	0.333689512951635	0.41413864775644943
0069.png	0.34124762045495666	0.4529688825780533
0173.png	0.34175135695319314	0.30998367346938777
0430.png	0.34236234196313203	0.5325139146567718
0081.png	0.34295445086313014	0.4843227343849348
0243.png	0.3434313602112212	0.37838248194884944
0291.png	0.34692643879629403	0.6135574482024404
0094.png	0.3474250411016213	0.18568453096210846
0249.png	0.3475347195103714	0.4769862698179119
0427.png	0.34846578899220515	0.583277649439661
a11.png	0.3507180264143972	0.4524160936918776
0265.png	0.3515978610207891	0.025122467262642244
0009.png	0.3536074488950638	0.10064270724029381
0011.png	0.3547310530531549	0.3799197966034288
